N,M,Number of Threads,Number of Active Cores,DRAM Cost (pJ/bit),Weight Bus Cost (pJ/bit),Data Dispatch Bus Cost (pJ/bit),Activation Precision (bits),Weight Precision (bits),Network,Layer,Total Cycles,Core Cycles,Core Compute Cycles,Memory wait cycles,Energy,Data Dispatch Hops,Weight Bus Hops,Weight SRAM Read,Weight SRAM Write,Output SRAM Read,Output SRAM Write,Activation SRAM Read,Actiation SRAM Write,Activation FIFO Read,Activation FIFO Write,Output Acccumulator Read,Output Accumulator Write,DRAM Read,DRAM Write,Tiling,Ordering,Partitioning,Stationary,Bandwidth (bits/cycle),Weight SRAM Size (bits),Output SRAM Size (bits),Input SRAM Size (bits),Act FIFO Size (bits),Out Accumulator Size (Bits),Batch size
64,32,6,12,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_3x3_reduce,9609,3136,3136,6473,245349.79413260802,6422528,811008.0,15138816,540672,33116160,33116160,19267584,19267584,19267584,19267584,33116160,33116160,10375168,6623232,"{'B/b': (1, 1), 'OW/ow': (28, 1), 'OH/oh': (1, 28), 'IC/ic': (4, 64), 'OC/oc': (1, 22)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,32,6,12,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_3x3,24774,14112,14112,10662,485841.284376576,10321920,5308416.0,99090432,3538944,183042048,183042048,86704128,30965760,86704128,30965760,183042048,183042048,18333696,9633792,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (28, 1), 'IC/ic': (2, 64), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_5x5_reduce,3825,560,560,3265,92605.42805964801,262144,0.0,393216,393216,5160960,5160960,3440640,3440640,3440640,3440640,5160960,5160960,5292032,1720320,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 10), 'IC/ic': (2, 128), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,32,6,12,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_5x5,11199,5460,5460,5739,201312.94052352,2457600,0.0,7372800,7372800,72253440,72253440,32256000,774144,32256000,774144,72253440,72253440,7163904,5160960,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 10), 'IC/ic': (1, 32), 'OC/oc': (3, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_3b_pool_proj,6048,1120,1120,4928,141400.66445209598,524288,0.0,786432,786432,10321920,10321920,6881280,3440640,6881280,3440640,10321920,10321920,7143424,3440640,"{'B/b': (1, 1), 'OW/ow': (1, 28), 'OH/oh': (1, 10), 'IC/ic': (2, 128), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_1x1,5199,1568,1568,3631,111937.67564928002,3010560,2211840.0,1474560,1474560,12042240,12042240,9031680,4515840,9031680,4515840,12042240,12042240,5388288,2408448,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 480), 'OC/oc': (1, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_3x3_reduce,2950,784,784,2166,66821.49690624,3010560,1105920.0,737280,737280,6021120,6021120,4515840,4515840,4515840,4515840,6021120,6021120,3446784,1204224,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 480), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,32,6,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_3x3,6710,3430,3430,3280,155119.443806208,6193152,0.0,18579456,18579456,45158400,45158400,20321280,580608,20321280,580608,45158400,45158400,6687744,3010560,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 5), 'IC/ic': (1, 96), 'OC/oc': (7, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_5x5_reduce,1290,280,280,1010,29103.86781792,245760,0.0,368640,368640,1075200,1075200,1612800,1612800,1612800,1612800,1075200,1075200,1950720,215040,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 480), 'OC/oc': (1, 16)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,64,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_5x5,1293,490,490,803,25065.75154848,614400,0.0,921600,921600,5160960,5160960,1344000,124416,1344000,124416,5160960,5160960,1076736,645120,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 16), 'OC/oc': (1, 48)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4a_pool_proj,2342,560,560,1782,52535.89215168,983040,0.0,1474560,1474560,4300800,4300800,3225600,1612800,3225600,1612800,4300800,4300800,2964480,860160,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 480), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,64,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_1x1,4827,1568,1568,3259,102378.457065872,3211264,1990656.0,1327104,1327104,18289152,18289152,4816896,4816896,4816896,4816896,18289152,18289152,4964864,2032128,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (8, 64), 'OC/oc': (1, 54)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_3x3_reduce,3750,1120,1120,2630,79434.01668473601,1835008,0.0,2752512,2752512,7526400,7526400,6881280,1720320,6881280,1720320,7526400,7526400,4143104,1505280,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (1, 112)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,32,6,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_3x3,7280,3920,3920,3360,167802.95640057602,7225344,0.0,21676032,21676032,51179520,51179520,23708160,677376,23708160,677376,51179520,51179520,7300608,3010560,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 5), 'IC/ic': (1, 112), 'OC/oc': (7, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_5x5_reduce,1474,280,280,1194,34400.588175072,393216,0.0,589824,589824,1612800,1612800,1720320,1720320,1720320,1720320,1612800,1612800,2239488,322560,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (1, 24)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_5x5,1875,700,700,1175,36933.50302512,1228800,0.0,1843200,1843200,5160960,5160960,4032000,186624,4032000,186624,5160960,5160960,1661184,860160,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 24), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4b_pool_proj,2407,560,560,1847,54443.032001791995,1048576,0.0,1572864,1572864,4300800,4300800,3440640,1720320,3440640,1720320,4300800,4300800,3104768,860160,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_1x1,4011,1120,1120,2891,86980.968169984,2097152,0.0,3145728,3145728,8601600,8601600,6881280,1720320,6881280,1720320,8601600,8601600,4489216,1720320,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (4, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_3x3_reduce,4011,1120,1120,2891,86980.968169984,2097152,0.0,3145728,3145728,8601600,8601600,6881280,1720320,6881280,1720320,8601600,8601600,4489216,1720320,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (4, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_3x3,8839,5040,5040,3799,192750.669447168,9437184,0.0,14155776,14155776,34406400,34406400,30965760,688128,30965760,688128,34406400,34406400,8847360,3440640,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 128), 'OC/oc': (8, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_5x5_reduce,1474,280,280,1194,34400.588175072,393216,0.0,589824,589824,1612800,1612800,1720320,1720320,1720320,1720320,1612800,1612800,2239488,322560,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (1, 24)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_5x5,1875,700,700,1175,36933.50302512,1228800,0.0,1843200,1843200,5160960,5160960,4032000,186624,4032000,186624,5160960,5160960,1661184,860160,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 24), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4c_pool_proj,2407,560,560,1847,54443.032001791995,1048576,0.0,1572864,1572864,4300800,4300800,3440640,1720320,3440640,1720320,4300800,4300800,3104768,860160,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_1x1,3750,1120,1120,2630,79434.01668473601,1835008,0.0,2752512,2752512,7526400,7526400,6881280,1720320,6881280,1720320,7526400,7526400,4143104,1505280,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (1, 112)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_3x3_reduce,4547,1568,1568,2979,93633.285305984,3211264,1769472.0,1179648,1179648,9031680,9031680,9633792,4816896,9633792,4816896,9031680,9031680,4591616,1806336,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (4, 128), 'OC/oc': (1, 48)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_3x3,11205,6930,6930,4275,232596.47809843198,11943936,0.0,17915904,17915904,46448640,46448640,39191040,774144,39191040,774144,46448640,46448640,10616832,3870720,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 144), 'OC/oc': (9, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_5x5_reduce,1605,280,280,1325,38174.063917696,524288,0.0,786432,786432,2150400,2150400,1720320,1720320,1720320,1720320,2150400,2150400,2412544,430080,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,64,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_5x5,2209,910,910,1299,42647.60974016,1638400,0.0,2457600,2457600,12042240,12042240,2688000,248832,2688000,248832,12042240,12042240,1928192,860160,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 32), 'OC/oc': (1, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4d_pool_proj,2407,560,560,1847,54443.032001791995,1048576,0.0,1572864,1572864,4300800,4300800,3440640,1720320,3440640,1720320,4300800,4300800,3104768,860160,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (4, 128), 'OC/oc': (2, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,32,6,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_1x1,6676,2520,2520,4156,160345.538318784,4325376,0.0,12976128,12976128,34406400,34406400,14192640,1774080,14192640,1774080,34406400,34406400,7377408,3440640,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 5), 'IC/ic': (1, 528), 'OC/oc': (8, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,64,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_3x3_reduce,5066,1764,1764,3302,104729.46332236801,3311616,2052864.0,1368576,1368576,20321280,20321280,4967424,4967424,4967424,4967424,20321280,20321280,5056512,2032128,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (1, 528), 'OC/oc': (1, 54)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_3x3,13149,8400,8400,4749,273244.931232,14745600,0.0,22118400,22118400,55910400,55910400,48384000,860160,48384000,860160,55910400,55910400,12533760,4300800,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 160), 'OC/oc': (10, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,32,6,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_5x5_reduce,1668,315,315,1353,39809.118608448,540672,0.0,1622016,1622016,4300800,4300800,1774080,1774080,1774080,1774080,4300800,4300800,2474496,430080,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 5), 'IC/ic': (1, 528), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,524288.0,524288.0,524288.0,0.0,0.0,1
64,64,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_5x5,4301,1820,1820,2481,82126.80383296,3276800,0.0,4915200,4915200,24084480,24084480,5376000,248832,5376000,248832,24084480,24084480,3607552,1720320,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 32), 'OC/oc': (2, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,64,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_4e_pool_proj,4192,1260,1260,2932,89844.715778496,2162688,0.0,3244032,3244032,17203200,17203200,3548160,1774080,3548160,1774080,17203200,17203200,4575744,1720320,"{'B/b': (1, 1), 'OW/ow': (1, 14), 'OH/oh': (1, 5), 'IC/ic': (1, 528), 'OC/oc': (2, 64)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_1x1,3686,1029,1029,2657,82210.219799968,1304576,5151744.0,3434496,3434496,6472704,6472704,5870592,1956864,5870592,1956864,6472704,6472704,4895872,809088,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (1, 832), 'OC/oc': (1, 86)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
64,64,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_3x3_reduce,2419,637,637,1782,55414.627356472,1304576,3234816.0,2156544,2156544,7112448,7112448,1956864,1956864,1956864,1956864,7112448,7112448,3316864,508032,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (13, 64), 'OC/oc': (1, 54)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",oc,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_3x3,4796,2520,2520,2276,155449.8121392,14745600,0.0,22118400,22118400,16773120,16773120,14515200,345600,14515200,345600,16773120,16773120,9008640,1290240,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 3), 'IC/ic': (1, 160), 'OC/oc': (10, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
128,32,3,12,12.5,0.61,0.61,16,16,GoogleNet,inception_5a_5x5_reduce,857,147,147,710,20790.220994815998,851968,0.0,1277952,1277952,1032192,1032192,838656,838656,838656,838656,1032192,1032192,1393664,129024,"{'B/b': (1, 1), 'OW/ow': (1, 7), 'OH/oh': (1, 3), 'IC/ic': (1, 832), 'OC/oc': (1, 32)}","('OW/ow', 'IC/ic', 'B/b', 'OC/oc', 'OH/oh')",of,Weight Stationary,2864,1048576.0,1048576.0,1048576.0,0.0,0.0,1
